produced_ts_epoch_ms,call_ts_epoch_ms,module,event,thread_id,cam_frame_id,cam_exposure_ms,cam_isp_latency_ms,cam_buffer_usage_percent,image_proc_ms,tpu_inference_ms,tpu_temp_c,tpu_model_score,tpu_class_id,logic_target_dist_m,logic_ballistic_drop_m,logic_windage_m,logic_servo_x_cmd,logic_servo_y_cmd,logic_solution_time_ms,enc_process_ms,enc_bitrate_mbps,enc_queue_depth,sys_cpu_temp_c,sys_cpu_usage_pct,sys_ram_usage_pct,sys_voltage_v
12585,12586,CameraCapture,frame_captured,0,359,7,0.239276,75,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
12586,12587,ImageProcessor_TPU,frame_processed,0,359,7,0.821805,75,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
12595,12596,ImageProcessor_Viz,frame_processed,0,359,7,0.339783,NaN,11,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
12605,12606,InferenceEngine,inference_complete,0,359,NaN,NaN,NaN,0,18.866,40.8,0.933322,13,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
12605,12584,Logic,frame_complete,-268457733656721424,359,7,0.821805,75,0,19,40.8,0.933322,13,1.53773,-0.0186211,-0.000144374,0.490068,0.41715,34.119,0,0,0,65,26.3903,53.4195,0
12618,12619,CameraCapture,frame_captured,0,360,7,0.219793,75,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
12619,12620,ImageProcessor_TPU,frame_processed,0,360,7,0.832637,75,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
12626,12626,ImageProcessor_Viz,frame_processed,0,360,7,0.341765,NaN,8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
12638,12639,InferenceEngine,inference_complete,0,360,NaN,NaN,NaN,0,18.845,40.8,0.909793,13,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
12639,12617,Logic,frame_complete,-268457733656721424,360,7,0.832637,75,0,19,40.8,0.909793,13,1.53773,-0.0186217,5.85541e-05,0.49011,0.41715,33.053,0,0,0,65,26.3903,53.4195,0
12650,12651,CameraCapture,frame_captured,0,361,7,0.146006,75,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
12652,12653,ImageProcessor_TPU,frame_processed,0,361,7,0.779017,75,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
12658,12659,ImageProcessor_Viz,frame_processed,0,361,7,0.336876,NaN,7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
12672,12673,InferenceEngine,inference_complete,0,361,NaN,NaN,NaN,1,19.698,40.8,0.921557,13,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
12672,12649,Logic,frame_complete,-268457733656721424,361,7,0.779017,75,1,20,40.8,0.921557,13,1.53773,-0.0186215,-2.38046e-05,0.490093,0.41715,33.542,0,0,0,65,26.3903,53.4195,0
12684,12685,CameraCapture,frame_captured,0,362,7,0.141382,75,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
12685,12686,ImageProcessor_TPU,frame_processed,0,362,7,0.806153,75,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
12692,12692,ImageProcessor_Viz,frame_processed,0,362,7,0.420008,NaN,8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
12706,12707,InferenceEngine,inference_complete,0,362,NaN,NaN,NaN,0,20.828,40.8,0.921557,13,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
12706,12683,Logic,frame_complete,-268457733656721424,362,7,0.806153,75,0,21,40.8,0.921557,13,1.53773,-0.0186181,-0.000314653,0.488214,0.41715,34.278,0,0,0,65,26.3903,53.4195,0
12717,12718,CameraCapture,frame_captured,0,363,7,0.148479,75,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
12718,12719,ImageProcessor_TPU,frame_processed,0,363,7,0.733915,75,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
12725,12726,ImageProcessor_Viz,frame_processed,0,363,7,0.34421,NaN,8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
12737,12738,InferenceEngine,inference_complete,0,363,NaN,NaN,NaN,0,18.728,40.8,0.894107,12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
12738,12716,Logic,frame_complete,-268457733656721424,363,7,0.733915,75,0,19,40.8,0.894107,12,1.53773,-0.0186217,0.000486374,0.490198,0.41715,31.109,0,0,0,65,26.3903,53.4195,0
12751,12752,CameraCapture,frame_captured,0,364,7,0.143885,75,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
12752,12753,ImageProcessor_TPU,frame_processed,0,364,7,1.07659,75,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
12759,12759,ImageProcessor_Viz,frame_processed,0,364,7,0.343913,NaN,8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
12771,12772,InferenceEngine,inference_complete,0,364,NaN,NaN,NaN,0,18.912,40.8,0.933322,13,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
12772,12750,Logic,frame_complete,-268457733656721424,364,7,1.07659,75,0,19,40.8,0.933322,13,1.53773,-0.018618,-0.000521611,0.488171,0.41715,34.326,0,0,0,65,26.3903,53.4195,0
12784,12784,CameraCapture,frame_captured,0,365,7,0.147063,75,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
12785,12785,ImageProcessor_TPU,frame_processed,0,365,7,0.733925,75,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
12792,12792,ImageProcessor_Viz,frame_processed,0,365,7,0.337098,NaN,8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
12804,12804,InferenceEngine,inference_complete,0,365,NaN,NaN,NaN,1,18.774,40.8,0.921557,13,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
12804,12783,Logic,frame_complete,-268457733656721424,365,7,0.733925,75,1,19,40.8,0.921557,13,1.53773,-0.0182106,0.000557516,0.490213,0.41808,32.169,0,0,0,65,26.3903,53.4195,0
12817,12818,CameraCapture,frame_captured,0,366,7,0.143697,75,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
12818,12819,ImageProcessor_TPU,frame_processed,0,366,7,0.725689,75,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
12825,12826,ImageProcessor_Viz,frame_processed,0,366,7,0.337006,NaN,8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
12837,12838,InferenceEngine,inference_complete,0,366,NaN,NaN,NaN,0,18.879,40.8,0.909793,13,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
12838,12816,Logic,frame_complete,-268457733656721424,366,7,0.725689,75,0,19,40.8,0.909793,13,1.53773,-0.0188708,-0.000226922,0.490051,0.417102,33.471,0,0,0,65,26.3903,53.4195,0
12850,12851,CameraCapture,frame_captured,0,367,7,0.143628,75,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
12852,12852,ImageProcessor_TPU,frame_processed,0,367,7,0.850326,75,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
12858,12859,ImageProcessor_Viz,frame_processed,0,367,7,0.340821,NaN,7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
